Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
college,5.390530619,3.930404093,2.227462811,77.85055089,6.0,1.0,6.0,1
school,8.649272898,3.62359169,3.564831996,68.95530741,7.0,1.0,3.0,1
working_student,5.936722812,9.070800882,3.280044687,92.0269212,5.0,8.0,11.0,0
school,8.343252979,2.12040503,0.742734981125757,65.95634029,4.0,3.0,7.0,0
working_student,7.911376698,7.628041752,3.882027651,83.97032879,1.0,8.0,11.0,0
college,7.269560834,,3.160591937,74.84640563,8.0,7.0,3.0,1
college,7.752989906,,4.452076693,85.57880984,7.0,2.0,7.0,0
college,,3.459581168,2.680722161,94.32854744,5.0,5.0,2.0,0
college,6.2376346,,5.317047871,96.90680115,,6.0,2.0,0
school,6.67554408,1.44036536,0.192371245356532,81.86991592,7.0,7.0,6.0,0
working_student,4.822294248,8.355890145,,84.43436631,3.0,3.0,2.0,0
college,8.291634867,2.638065154,5.905266081,98.51286741,5.0,4.0,2.0,0
working_student,8.843419201,6.870900178,3.509154425,83.22360045,4.0,7.0,5.0,0
school,7.092899413,1.856195434,3.842323502,91.69556547,6.0,2.0,5.0,0
college,7.848280184,4.743527342,2.074563518,88.46248411,4.0,5.0,10.0,0
working_student,5.677697929,,0.0472302159551349,83.73320884,9.0,9.0,2.0,1
,5.235909778,8.344676166,3.418349655,96.36597011,2.0,3.0,11.0,1
college,7.671655006,3.543805825,1.968779689,79.20358506,7.0,,7.0,0
school,5.448090733,4.467610807,,92.14930076,6.0,5.0,12.0,0
school,6.856606433,0.298616199087301,3.205946976,82.26713731,5.0,6.0,8.0,0
college,9.406102705,,2.158517062,93.99318226,5.0,6.0,5.0,0
working_student,6.464466978,6.052071263,1.742452442,87.2354515,7.0,3.0,10.0,1
college,8.115142213,6.683193554,4.353163387,96.57163541,3.0,9.0,6.0,0
college,7.260388359,9.62495264,2.052880289,82.75119907,2.0,6.0,7.0,1
college,9.445301878,6.275568374,2.524396906,52.61998693,7.0,8.0,10.0,0
college,8.01132149,3.179024325,0.0373681283779747,65.71259416,2.0,10.0,2.0,0
working_student,4.830517719,8.063405424,1.217385148,75.1506443,7.0,7.0,6.0,0
working_student,,7.233717854,3.744184193,96.48431816,,2.0,5.0,1
college,4.75618578,-0.616543190638435,3.913363575,93.026257,7.0,7.0,2.0,0
working_student,5.821599781,4.891005713,2.222222469,58.2051548,7.0,7.0,11.0,1
school,4.627168738,3.693568203,3.7296776,66.21249364,4.0,8.0,1.0,1
working_student,4.777202641,4.878596925,,72.9208981,6.0,10.0,10.0,1
working_student,5.266640475,5.404403824,4.33189578,93.6274854,3.0,6.0,6.0,0
school,6.610480188,3.333180655,2.215963454,85.93162722,4.0,7.0,7.0,0
college,5.269912324,0.467937306966695,2.776544455,87.31038454,10.0,5.0,10.0,1
school,9.620957243,3.062123285,5.533532364,65.46781224,3.0,9.0,8.0,0
working_student,9.014911278,10.20457818,2.869169881,57.7378882,1.0,10.0,4.0,0
college,5.260864865,18.79227895,3.86219585,68.23234766,6.0,5.0,8.0,0
college,5.915283104,5.937221243,3.524471776,94.4821988,3.0,5.0,10.0,0
college,5.447455366,8.172996867,6.451377091,92.23017781,1.0,2.0,3.0,0
working_student,5.17448659,9.164327389,5.810076468,75.48258297,7.0,6.0,7.0,0
school,7.578618314,2.103357534,3.347123282,88.00693944,,6.0,8.0,0
school,6.75566306,4.130685965,4.379410268,61.91204815,5.0,6.0,8.0,0
college,8.846012426,3.526164343,3.157828085,58.87899354,3.0,5.0,10.0,0
college,6.445489664,5.66393052,4.740649727,93.00034408,8.0,8.0,8.0,1
school,6.04926929,,4.794767356,67.47362492,6.0,9.0,10.0,0
college,7.769684928,0.499001062323233,0.913607585522932,80.03327436,7.0,8.0,3.0,0
college,,7.853667975,3.306831807,97.98176032,,,7.0,0
school,7.161314382,3.210890288,0.49160922848733,87.97774672,7.0,6.0,11.0,0
working_student,8.250278167,10.43958332,7.193602896,76.37013326,6.0,5.0,11.0,1
working_student,6.000788353,7.624897539,4.014097974,77.4539281,,5.0,8.0,1
school,9.172534114,4.771774518,5.434032625,73.54270803,7.0,3.0,12.0,0
working_student,6.515714188,5.552408487,2.16537302,89.4855124,,6.0,7.0,1
working_student,6.316030233,8.896784046,4.180888354,78.84946948,5.0,4.0,,1
college,5.604808931,2.910482812,4.119852163,93.66521857,2.0,7.0,12.0,0
college,,1.382491897,2.670960898,,7.0,4.0,1.0,1
college,7.5997069,1.000970703,,85.58532018,7.0,4.0,3.0,0
working_student,4.946376118,6.83456519,2.117224374,57.57155235,1.0,10.0,8.0,0
school,7.103369917,5.633808557,2.983589249,76.51242577,4.0,10.0,5.0,0
,5.561313506,4.753737095,4.674031029,83.74152651,3.0,9.0,3.0,0
college,7.535073528,2.118334705,3.954417255,76.87673133,4.0,4.0,10.0,1
college,5.893368586,,7.422272494,93.92791285,2.0,5.0,2.0,0
working_student,3.485612731,3.809605339,2.913812551,91.94695334,6.0,9.0,4.0,0
college,8.852976679,4.059502122,0.414991268713776,76.13313107,8.0,5.0,2.0,1
college,5.568939283,2.142763853,1.534010472,86.95577503,9.0,8.0,2.0,0
working_student,7.057674947,7.299020074,6.110664033,,7.0,5.0,11.0,1
working_student,6.785759085,7.739578209,5.094524877,73.62983665,8.0,6.0,4.0,1
college,7.957262099,6.350673404,2.124494008,82.19410801,2.0,10.0,10.0,0
school,7.315444838,6.03811225,,90.91578656,3.0,4.0,12.0,0
college,,6.297613506,2.429422475,95.91805637,5.0,4.0,6.0,0
college,,7.084185547,6.911033571,98.00152772,3.0,3.0,10.0,0
working_student,5.076863794,5.090843191,2.28997736,77.55316446,2.0,6.0,7.0,0
college,9.125735024,,6.362744883,76.97335487,3.0,3.0,4.0,0
working_student,5.70310363,7.537366105,2.383563987,86.93776884,6.0,2.0,6.0,0
college,5.960152264,2.957801199,3.133994241,73.68068651,8.0,5.0,8.0,1
college,7.923733526,7.022667506,4.997480654,95.64312959,1.0,10.0,8.0,0
school,5.860245876,3.623127244,2.832659887,99.92188278,8.0,1.0,3.0,0
school,7.240036067,3.965175959,4.576151226,,,4.0,9.0,0
school,6.244765778,5.039277301,1.307696191,77.94860211,6.0,8.0,8.0,0
college,8.691245932,5.812736208,3.261867167,97.72582885,1.0,1.0,10.0,0
working_student,3.656342881,3.123411683,3.460826988,99.1197403,7.0,9.0,5.0,0
college,4.519809398,7.503992639,5.462393477,96.22413532,3.0,5.0,3.0,0
college,6.366116185,5.087470736,4.753743193,76.90765986,4.0,9.0,9.0,0
school,7.745906678,0.810089713758433,2.24224982,87.08203746,6.0,1.0,11.0,0
college,4.528996069,6.480854482,1.804139223,64.5036566,5.0,4.0,7.0,0
college,7.388579963,8.938783384,0.870511887385403,88.97370984,3.0,5.0,7.0,0
school,8.281670897,3.861046955,3.71121868,79.51962998,9.0,6.0,2.0,0
college,6.501873065,5.397850177,3.733712478,88.09228308,2.0,1.0,,0
working_student,4.001632926,6.467989566,3.090645512,77.76750019,5.0,7.0,7.0,0
college,8.743483981,,2.646452691,87.0532732,1.0,6.0,4.0,0
college,5.165561189,,3.044274513,89.70395326,6.0,8.0,3.0,0
school,7.378799487,4.276035813,6.159846759,72.05306113,1.0,6.0,6.0,0
college,,6.183742109,6.387237985,,4.0,6.0,7.0,0
school,7.237035226,4.303028838,2.654389152,65.76129318,,,9.0,0
working_student,7.357917072,5.537702862,0.733646043424662,98.87642554,1.0,1.0,1.0,0
college,5.723507082,4.850224366,3.400929744,64.59266137,4.0,2.0,1.0,0
college,5.131717541,,4.758119857,99.81338174,1.0,7.0,10.0,0
college,7.549042932,2.290903778,3.881493793,77.60279769,4.0,6.0,9.0,0
school,8.181442484,2.728409831,6.74225358,91.74317625,4.0,8.0,9.0,0
school,8.806126318,5.005347405,2.979053624,87.9493726,8.0,7.0,7.0,1
school,,4.138166958,3.660708076,97.63671028,6.0,2.0,11.0,0
school,7.245610605,2.60244842,5.797858138,70.17104714,6.0,7.0,7.0,0
working_student,5.820179145,7.987982839,6.241701511,81.65024378,2.0,7.0,8.0,0
school,7.373314318,4.975969556,4.257517905,76.08672205,9.0,3.0,9.0,1
college,6.04600696,5.053260665,2.678398563,62.46072643,6.0,7.0,2.0,1
college,7.447624442,4.733978337,9.518413153,83.35237864,6.0,5.0,8.0,0
working_student,6.695254101,4.166092252,0.0342990343751807,84.05667546,3.0,6.0,5.0,0
college,4.442074244,1.824407917,0.171803280455796,77.18626456,5.0,10.0,,0
college,4.935349278,3.602498719,5.019156501,68.90645159,5.0,6.0,4.0,0
working_student,8.695520882,4.114058403,2.29045569,90.55604813,5.0,4.0,,1
school,6.238195686,1.792199504,3.094182043,86.9587054,5.0,5.0,5.0,0
college,2.732049561,,3.759852977,94.61122722,7.0,8.0,5.0,1
college,9.465787364,5.414935807,,86.97313242,5.0,8.0,6.0,0
college,4.857437669,6.733435144,7.314527018,79.87636799,,7.0,1.0,1
school,7.332239575,1.811679561,3.709274045,94.91347502,4.0,4.0,5.0,0
college,6.842031564,2.72562228,3.822579492,83.08218695,8.0,6.0,9.0,0
school,8.853206543,,1.291731629,69.53758138,4.0,4.0,1.0,0
school,6.950815444,1.311563843,7.488403509,73.92028118,6.0,4.0,8.0,0
,8.363116435,6.816173467,1.636925039,81.18294032,5.0,7.0,10.0,0
college,5.393077655,5.446911468,4.696991471,88.4831951,2.0,3.0,6.0,0
college,4.527677591,8.303867581,0.475635819227121,99.46676584,,8.0,4.0,1
college,9.26943272,5.70145721,2.604799565,77.70180874,2.0,5.0,7.0,0
school,7.792373342,6.643918717,0.74411964688232,66.38579041,6.0,,10.0,1
college,5.942918583,,3.916184843,89.55229664,3.0,8.0,9.0,0
college,3.425408832,5.150361512,2.007662456,91.81775303,4.0,7.0,4.0,0
working_student,,5.385277525,3.187083722,70.76278932,1.0,5.0,2.0,0
working_student,4.154755877,2.745711616,5.263088231,70.93402269,8.0,9.0,11.0,0
college,6.764415947,1.367766007,5.396832436,,4.0,8.0,12.0,0
school,6.32870029,4.563693498,3.743551158,83.12863727,4.0,5.0,9.0,0
school,7.791637518,2.927829736,1.436353672,62.59497478,2.0,6.0,1.0,0
college,7.861009936,4.912253328,4.769671547,95.42196342,9.0,7.0,3.0,1
college,5.498670062,6.070885334,7.320505647,50.65160348,7.0,7.0,12.0,1
college,6.465041681,4.023644674,1.555630345,93.46712668,7.0,5.0,6.0,1
college,5.788119342,2.683555277,1.90341277,84.00741261,9.0,10.0,8.0,0
working_student,5.990191878,7.052731683,3.873181216,,3.0,2.0,12.0,0
college,5.119396792,,2.791217743,,,9.0,6.0,0
school,7.56875168,1.481914863,2.125699243,70.32851284,6.0,,5.0,0
college,6.502930665,7.979585257,4.730358657,62.82097169,9.0,2.0,4.0,0
college,8.718278975,,4.853944009,,8.0,9.0,8.0,0
college,6.644777879,6.209753107,3.827157353,90.3071202,4.0,4.0,8.0,0
college,7.156421784,2.96229096,4.728328074,88.71049608,5.0,3.0,12.0,0
college,6.778868658,6.153026039,4.370066856,85.91481624,9.0,,8.0,1
college,5.678393567,8.516503486,3.756652575,94.80330053,3.0,8.0,,0
college,9.43052718,3.655002968,7.80503349,76.92996963,9.0,9.0,7.0,1
college,5.55385782,1.86984624,,,7.0,7.0,11.0,0
college,9.114982416,4.007678269,1.770076103,78.60433048,8.0,7.0,4.0,0
college,6.207289413,2.977942286,3.918004322,92.77357116,3.0,4.0,10.0,0
working_student,8.946895581,3.056338356,5.001483585,51.5879657,9.0,,9.0,1
working_student,,4.609037269,1.785804347,80.37128856,9.0,3.0,10.0,1
working_student,4.008247362,5.214907888,6.230079892,95.89901901,5.0,9.0,3.0,1
college,5.72263074,3.482772901,,78.91606918,8.0,5.0,8.0,1
school,7.121197136,1.156756738,,76.60979195,1.0,5.0,2.0,0
school,5.852014424,6.688944055,1.627744011,86.43279815,5.0,7.0,6.0,1
school,8.797097498,2.861752227,5.027045336,93.51850554,8.0,3.0,9.0,1
school,7.603400627,3.196367288,2.122967277,77.71437245,8.0,8.0,11.0,0
college,6.729278007,3.730648019,0.345825479172085,91.32117363,6.0,4.0,9.0,0
school,8.682245136,3.970153242,2.556246482,88.97757603,5.0,6.0,11.0,0
working_student,4.200710903,7.702912258,2.430592764,67.57617647,10.0,9.0,2.0,1
working_student,,8.050358634,5.847555648,76.89635369,2.0,,7.0,0
college,6.486679001,4.370108679,4.493297757,78.58766194,,3.0,2.0,0
school,7.413357702,2.900118523,3.368061484,97.79560444,5.0,5.0,5.0,1
working_student,4.847502412,7.802879965,3.623205444,77.23091539,7.0,1.0,11.0,0
college,6.688431898,2.389344319,0.922189684355672,73.42502746,1.0,6.0,4.0,0
school,8.46298861,4.313344549,3.981243113,68.58014488,4.0,6.0,4.0,0
college,8.992172712,6.101240743,0.125465071664997,76.57777954,6.0,5.0,12.0,0
working_student,4.61171616,5.805808412,4.021685432,89.05343808,7.0,7.0,11.0,1
college,2.664200971,5.174298566,3.800159944,97.12356341,7.0,5.0,11.0,1
college,8.048633054,7.587110285,3.465444189,95.20921204,8.0,6.0,4.0,1
school,8.793725985,4.255429611,1.471447571,96.84013971,6.0,9.0,4.0,0
,6.172868138,7.095445055,2.529185742,65.78254351,5.0,8.0,2.0,0
,6.731061692,9.488389381,6.381010647,86.27880253,8.0,9.0,4.0,1
college,7.554067993,5.791748908,5.779713209,81.02077691,3.0,4.0,12.0,0
school,7.743877333,3.922371366,7.22697795,91.87474683,3.0,5.0,9.0,0
college,4.93640825,5.623471496,4.240940944,76.99639889,9.0,6.0,6.0,1
working_student,,1.873899801,1.463614984,76.64996341,7.0,,7.0,0
working_student,6.621114607,5.936607101,5.398906973,88.97685518,,5.0,6.0,0
school,6.2411436,1.75988903,4.258243809,94.63002839,4.0,7.0,8.0,0
college,7.601195527,3.805880963,4.871708624,82.21380877,6.0,7.0,5.0,0
working_student,5.345736354,6.222424618,2.002462501,76.0341193,5.0,1.0,,0
college,6.711285646,5.275203853,3.871885278,93.28604738,3.0,5.0,8.0,0
,3.571813052,7.687841502,4.171697815,71.32182434,7.0,2.0,5.0,1
working_student,5.599660005,3.741850783,2.258456482,99.0789484,8.0,9.0,8.0,0
college,6.329454909,4.660652424,5.046814425,90.05101371,9.0,4.0,7.0,0
college,5.377376134,5.36173438,,72.51028651,6.0,,3.0,0
college,4.703133632,2.905624914,4.510573959,96.330244,2.0,4.0,4.0,0
college,6.179228878,2.996837722,5.494903293,98.8838366,3.0,8.0,1.0,0
college,4.852725869,6.915348886,4.541871882,83.59636238,6.0,6.0,11.0,0
school,6.895217022,2.733892213,2.554478394,89.79198765,6.0,4.0,5.0,0
college,5.846374904,3.470479388,1.369116521,89.96671751,6.0,8.0,,0
college,6.539742889,3.344549594,2.004243945,78.8549176,4.0,7.0,11.0,0
college,6.492085091,7.188859736,5.891270486,81.00612509,6.0,6.0,11.0,0
college,7.787962701,1.911579418,2.172508723,120.0,7.0,6.0,10.0,0
college,6.723185079,6.003250014,4.282523941,76.0880749,3.0,6.0,11.0,0
,3.442540618,4.141918354,2.041108258,89.90163391,8.0,5.0,4.0,1
college,8.09332178,7.750188235,3.108416598,77.28688093,6.0,5.0,5.0,1
school,7.634343208,3.087685652,5.169357889,76.34293376,7.0,8.0,1.0,0
college,7.650798363,4.90237311,2.565808069,83.09516219,6.0,2.0,1.0,0
college,4.877786206,7.809424531,5.513222668,92.39423164,2.0,2.0,5.0,0
school,8.094781596,4.640922901,3.306049237,84.87567002,8.0,5.0,3.0,0
school,7.120720109,3.538923313,1.858190152,79.99979049,3.0,2.0,5.0,0
college,4.574004964,8.330218393,3.595770939,86.59939577,1.0,3.0,4.0,0
school,6.15064516,1.993942835,3.403658676,92.70125195,3.0,10.0,11.0,0
college,4.303165043,2.851547282,,93.03209235,4.0,2.0,2.0,1
working_student,5.038216821,7.149411064,7.815670144,74.27060007,10.0,7.0,2.0,1
college,5.702165792,8.377243968,4.908379031,85.55603105,7.0,6.0,7.0,1
working_student,7.172333463,8.235361108,2.032229374,91.28805041,1.0,4.0,2.0,0
school,8.647184509,3.729305297,2.173772051,99.02640713,2.0,4.0,10.0,0
college,4.352371388,6.381634796,2.117599757,86.7095512,5.0,2.0,1.0,0
college,5.687051923,9.013859673,6.439895512,94.75656981,6.0,5.0,10.0,1
college,6.046629395,4.337472813,3.548955962,91.09137738,9.0,3.0,12.0,1
college,,7.936712094,3.932596272,90.2456633,8.0,,10.0,1
college,6.062217517,5.561043312,6.755035753,97.3161471,6.0,9.0,,1
working_student,6.754197323,8.319014614,5.640491688,74.57917865,1.0,2.0,8.0,0
college,5.627063335,8.550680229,7.335772651,84.8461,8.0,7.0,2.0,1
school,8.499771506,4.010636919,0.235337855294005,74.57101343,8.0,3.0,7.0,0
college,6.07896196,0.774476413028179,1.920108532,78.09908874,4.0,8.0,7.0,0
college,9.118808577,6.53123072,2.887271777,82.26289141,5.0,6.0,9.0,1
college,6.715136359,4.203996893,1.670020595,77.12357969,2.0,2.0,3.0,0
college,5.070612406,2.819338379,3.364404924,67.28963474,4.0,10.0,12.0,0
working_student,3.859031195,6.004718979,1.195340898,90.55830074,9.0,2.0,12.0,1
college,8.252450459,6.405522291,6.4040987,,7.0,8.0,1.0,0
school,7.342310525,1.356594556,0.0488716447854167,76.60020687,5.0,7.0,3.0,0
working_student,6.20291786,6.148333183,0.9618081314228,78.57171038,,10.0,7.0,0
school,7.142312513,3.43420125,3.503469884,97.0856419,3.0,3.0,,0
school,8.449761643,3.32170384,4.273268778,,10.0,2.0,6.0,1
college,5.15172887,3.335137904,7.726122649,98.52645995,5.0,8.0,6.0,0
working_student,7.104424076,8.369146576,5.026313201,80.95422758,1.0,3.0,7.0,0
college,5.100508931,3.474427274,2.720693653,95.91062269,6.0,6.0,2.0,0
college,4.367723297,-1.007280254,6.836622239,87.74205369,7.0,6.0,11.0,0
school,8.760081647,3.045275726,2.777329227,81.70758589,6.0,7.0,9.0,0
college,6.912614141,6.724309474,4.64061654,76.84923866,7.0,6.0,6.0,0
college,6.339307079,4.652387284,3.140141694,99.67171464,1.0,3.0,8.0,0
school,8.861991919,2.300738881,0.922650952375573,82.18037097,6.0,2.0,12.0,1
college,5.960728704,2.321398493,0.813854019545479,71.78760506,6.0,6.0,,0
school,7.390969095,6.075455313,2.62297299,88.99183514,8.0,7.0,6.0,1
college,4.236509308,3.986093946,3.412594501,86.46095231,3.0,7.0,11.0,0
college,6.063043005,2.976281255,0.151368163907923,71.14699325,10.0,4.0,11.0,1
working_student,8.115050864,0.941255206218196,4.195800056,69.79315015,6.0,5.0,7.0,0
college,4.795034092,4.82719627,1.58764727,84.71804602,4.0,6.0,8.0,0
,6.446258288,0.999693529182733,3.774016516,80.00172407,3.0,7.0,,0
working_student,6.848706425,7.064669711,3.711769654,68.44432271,5.0,3.0,11.0,1
college,7.402565858,3.461615713,,83.56851175,3.0,7.0,12.0,0
college,5.712133784,2.760367093,4.738908981,86.03933825,1.0,5.0,12.0,0
working_student,6.03567862,4.463486831,3.834773131,66.54352187,7.0,6.0,2.0,0
college,6.047703755,2.055198198,4.331968803,91.49032867,5.0,6.0,3.0,0
working_student,5.567587387,6.048183093,4.720424734,91.8632429,3.0,,8.0,0
college,6.083463694,5.528967141,,93.65706263,7.0,,1.0,0
college,6.979273389,4.61681349,4.391528519,86.31733604,4.0,9.0,2.0,0
working_student,5.3194712,9.22298823,4.503041988,79.20674852,2.0,6.0,11.0,0
college,4.721856041,,4.398595001,97.17925215,10.0,7.0,3.0,0
college,5.395265157,4.770381046,3.351383311,99.72430898,5.0,4.0,9.0,0
college,5.508066882,4.14072413,1.37228613,86.48874795,5.0,8.0,1.0,0
college,5.544529537,7.131581213,1.707159234,52.51119678,7.0,6.0,1.0,0
,7.654039974,8.603344521,3.998527919,,2.0,3.0,,0
college,5.867298941,3.925367575,7.142093968,68.81399565,6.0,3.0,5.0,1
college,6.583482584,9.200602545,0.49907913106962,71.88294173,,6.0,3.0,1
school,6.037862899,1.718024895,4.682865199,75.83621181,3.0,9.0,3.0,0
college,6.749754747,6.500444882,8.104605148,90.87969753,6.0,4.0,9.0,1
working_student,8.701672252,4.693519941,6.873145303,75.37188394,7.0,1.0,1.0,1
college,6.742707272,4.543876993,4.414334721,65.17400855,8.0,,2.0,1
college,3.427879703,7.705868261,7.581680084,73.20502073,5.0,5.0,11.0,1
college,,,2.096900671,89.66462073,,1.0,11.0,1
school,8.16991915,5.097419076,4.616231735,82.98829243,8.0,6.0,12.0,0
college,7.243048845,5.337011243,1.067814592,86.57911812,5.0,7.0,10.0,0
college,7.911667748,7.756861812,4.937726839,65.97441648,2.0,3.0,10.0,0
college,4.947298777,9.249275946,3.441909623,83.12382192,5.0,4.0,2.0,0
college,6.611657714,0.425106175825146,2.853446171,64.38161208,4.0,,3.0,0
college,6.974649061,5.168993828,,87.28786574,3.0,9.0,1.0,0
college,7.523223054,7.81787071,5.567037418,62.87269417,,9.0,4.0,0
college,5.168268886,5.097191612,0.638890935424394,56.80801881,5.0,8.0,,0
school,9.639973733,2.423148851,5.584586947,73.51900409,4.0,3.0,2.0,0
college,8.614692992,4.601984675,3.835067091,,8.0,6.0,3.0,1
working_student,4.89828889,6.72123873,3.693775609,99.05632097,6.0,9.0,8.0,0
college,6.345223663,3.801433337,4.61694424,85.99626625,4.0,8.0,6.0,0
college,6.174451564,,5.390520156,83.8556795,10.0,10.0,9.0,1
college,8.140023265,8.210719213,2.239722372,80.19098583,7.0,4.0,10.0,1
working_student,8.551457244,5.389840152,,87.25978744,5.0,,8.0,0
college,8.113977544,7.063805663,3.468460431,97.21899694,9.0,2.0,7.0,1
working_student,5.591121296,4.285946837,4.685935876,79.18970539,4.0,7.0,12.0,0
school,6.807191377,3.026570388,1.095627317,92.69784748,5.0,2.0,2.0,0
college,4.233386628,9.75447981,3.841901465,81.76105215,5.0,3.0,8.0,1
college,6.497644084,6.600570367,0.712480928166271,81.24781188,6.0,6.0,5.0,0
college,9.773527308,,3.730985671,,,5.0,2.0,1
college,5.151435519,3.641732281,0.996693840946282,90.35967036,5.0,6.0,10.0,0
college,4.400490447,4.081420366,4.76703149,96.10444646,3.0,,4.0,0
school,7.084084926,3.868274259,4.402291544,59.86225852,,2.0,2.0,1
working_student,6.98750325,6.449208068,0.493088724251352,88.34259182,5.0,8.0,7.0,1
college,5.96905307,6.389952678,4.468078667,75.10863896,5.0,3.0,11.0,1
